Manufacturer,Model,Battery_Type,Battery_Capacity_kWh,Range_km,Charging_Type,Charge_Time_hr,Price_USD,Color,Country_of_Manufacture,Autonomous_Level,Safety_Rating,Units_Sold_2024,Warranty_Years
16,53,10,98.8,192,0,2.0,68889.19,27,4,3.0,4.0,5215,3
22,146,0,108.3,265,12,11.8,127026.66,52,3,3.0,4.0,13764,3
2,177,13,24.9,483,3,5.6,74918.65,16,11,2.0,3.0,18801,5
26,91,10,76.9,246,12,2.8,49450.75,37,29,1.0,3.0,3152,3
7,8,12,120.7,390,3,4.4,111883.34,52,29,1.0,4.0,11681,5
23,136,10,75.6,292,3,7.0,45263.09,26,24,1.0,4.0,17712,4
34,87,0,127.7,299,9,1.3,134576.8,11,6,1.0,5.0,10231,4
14,67,7,135.9,398,15,11.3,148192.07,42,11,1.0,3.0,4564,3
23,86,0,134.2,220,15,1.3,143759.71,43,18,0.0,5.0,2640,5
17,117,7,25.4,118,15,6.3,108040.44,5,22,1.0,5.0,6428,5
4,13,2,115.9,382,15,1.1,121881.78,23,17,3.0,3.0,12049,4
26,93,0,27.5,218,3,7.3,57255.11,39,27,0.0,3.0,2510,3
49,74,6,25.7,279,12,12.0,45565.95,13,22,5.0,5.0,6745,4
9,7,10,112.7,582,9,9.5,65122.01,42,3,2.0,3.0,1769,4
24,95,13,46.5,170,12,4.0,96355.88,34,0,1.0,4.0,14868,3
34,3,6,56.1,296,11,10.0,40139.2,4,9,0.0,3.0,7354,3
33,34,9,89.2,438,11,0.9,121559.56,2,15,2.0,5.0,7095,3
37,6,8,114.8,476,6,9.8,96395.3,52,7,4.0,5.0,17003,4
31,28,7,149.0,221,2,10.9,63684.02,45,25,4.0,4.0,18713,4
7,45,12,54.9,228,5,1.9,98212.93,38,31,3.0,4.0,1212,4
17,116,5,73.1,396,3,3.7,103239.42,38,6,2.0,4.0,4168,3
0,160,1,100.3,125,12,1.8,34620.21,45,35,4.0,3.0,1992,5
18,65,2,129.8,534,9,6.7,35367.97,17,4,4.0,3.0,7765,3
41,114,9,29.3,318,11,2.1,69184.87,6,0,3.0,4.0,1020,3
3,64,0,39.5,402,5,1.7,55377.56,38,35,5.0,4.0,7040,4
21,156,7,39.5,490,3,11.5,145035.02,14,28,4.0,5.0,3972,5
10,49,10,105.7,366,14,4.1,53402.83,29,7,2.0,4.0,7565,4
41,114,10,115.3,550,13,4.7,72238.15,19,6,5.0,4.0,7528,5
5,90,5,120.9,308,2,7.5,125502.71,36,12,5.0,3.0,18874,4
0,160,0,79.0,185,1,5.3,121861.15,12,22,1.0,3.0,5470,3
49,75,0,70.5,316,9,2.0,113631.44,17,7,1.0,5.0,19947,5
22,146,7,139.7,586,14,11.0,105699.84,39,39,3.0,5.0,19318,5
19,77,14,97.1,445,14,4.9,82630.44,19,16,0.0,3.0,18485,5
25,46,1,140.6,246,7,4.9,120876.03,9,18,5.0,4.0,17011,4
11,50,13,65.2,184,1,3.8,88396.29,14,21,2.0,3.0,9130,3
22,115,1,86.1,186,5,7.4,34769.4,30,27,0.0,4.0,6656,4
11,138,3,36.4,332,11,11.1,115950.11,41,5,3.0,4.0,4483,4
40,104,8,30.3,506,12,8.9,69253.89,19,20,5.0,3.0,10315,3
52,161,12,44.8,385,6,11.4,105274.21,17,17,1.0,3.0,15876,3
40,81,11,45.8,548,3,11.4,132858.82,39,33,1.0,3.0,5836,3
24,85,9,102.0,220,9,6.1,108832.92,32,24,2.0,5.0,12851,5
12,124,13,48.5,593,11,5.3,83660.75,17,39,2.0,3.0,11389,5
51,52,1,124.6,350,13,8.4,33475.51,4,35,3.0,4.0,10407,4
51,121,9,53.9,127,0,6.1,56273.78,16,18,3.0,5.0,6756,5
20,69,14,90.2,586,5,9.7,40830.33,12,20,4.0,5.0,6896,4
29,63,1,89.6,540,12,3.8,49368.5,51,20,4.0,3.0,656,5
22,36,4,40.4,254,5,3.1,122689.4,17,18,0.0,4.0,4298,5
47,165,13,85.6,460,13,0.7,119118.24,30,15,0.0,3.0,19847,4
48,151,3,116.7,254,0,5.8,41961.51,42,28,2.0,4.0,18382,4
17,118,3,51.8,108,15,8.9,144174.89,46,27,3.0,4.0,7605,4
3,17,13,103.6,270,2,9.8,147098.09,54,38,3.0,4.0,13211,5
17,116,8,50.2,492,15,3.4,67374.59,36,32,3.0,3.0,8786,5
42,20,3,85.0,591,12,4.2,115064.18,19,38,5.0,5.0,2539,4
49,70,11,87.6,162,8,2.8,134369.9,34,18,3.0,4.0,4583,5
23,86,4,58.6,322,11,8.8,135627.14,4,29,2.0,4.0,17145,5
42,20,3,98.6,341,14,2.9,69621.26,39,17,5.0,4.0,13641,3
13,47,4,60.5,196,4,8.5,94527.78,36,10,5.0,4.0,18322,3
12,119,6,56.9,566,13,7.2,66690.04,43,34,4.0,3.0,19419,3
22,115,11,54.2,152,2,9.7,100478.05,33,13,4.0,5.0,15512,3
31,24,5,31.9,511,2,2.1,87055.68,53,12,4.0,4.0,13939,5
17,118,3,118.8,223,10,4.8,76263.58,0,4,4.0,4.0,19837,3
31,22,1,76.8,326,15,8.5,60064.68,34,38,5.0,4.0,11982,4
35,62,7,75.1,415,4,4.9,51480.67,39,37,2.0,4.0,10170,4
22,35,3,139.8,410,0,0.9,62994.17,0,34,2.0,5.0,1875,5
5,90,14,102.2,351,8,5.9,134992.42,46,27,0.0,5.0,5019,5
36,166,13,74.5,533,1,1.1,106497.38,3,12,0.0,3.0,546,4
44,44,0,148.2,469,9,6.4,142865.42,13,14,5.0,5.0,4833,5
47,165,10,25.8,411,4,8.4,79110.18,16,37,4.0,5.0,2821,5
6,140,0,31.8,473,3,2.6,100937.82,2,21,1.0,5.0,8084,4
44,40,7,118.3,167,11,1.1,114709.68,32,25,1.0,3.0,8939,3
39,123,7,77.1,147,15,4.6,73633.58,33,29,5.0,5.0,12637,3
29,63,12,104.0,449,11,2.9,113958.46,19,38,2.0,4.0,7151,4
18,172,3,105.6,195,15,2.1,100418.49,51,28,4.0,3.0,11759,3
31,28,12,63.8,562,1,2.7,72960.54,35,1,0.0,5.0,18873,5
52,162,1,51.7,470,9,7.4,87906.91,13,24,0.0,5.0,3534,4
52,163,9,97.1,183,8,11.1,136391.43,23,29,4.0,4.0,1762,3
45,145,10,71.5,335,5,8.1,54048.78,32,24,1.0,3.0,8019,3
44,40,4,82.1,276,1,5.9,112414.37,23,33,5.0,3.0,3139,4
49,73,9,120.5,559,11,9.9,117644.65,5,15,0.0,5.0,881,3
4,94,12,67.1,356,5,7.5,120202.14,40,2,0.0,4.0,3042,4
33,34,11,57.0,298,15,0.9,145021.53,48,23,5.0,3.0,11347,5
40,104,1,72.6,513,5,2.4,45448.74,19,13,0.0,4.0,13843,3
45,145,7,102.4,409,14,6.3,123720.42,12,20,2.0,4.0,17423,4
44,43,4,63.8,578,0,2.8,127540.21,52,1,3.0,4.0,15081,4
2,177,12,52.8,272,11,9.3,32823.64,4,23,3.0,5.0,1167,5
20,69,3,116.0,227,8,1.5,41348.71,52,32,3.0,4.0,7998,5
5,100,10,25.3,267,9,0.9,103122.42,52,10,5.0,5.0,9895,4
51,122,7,53.4,434,3,10.1,82012.23,34,8,2.0,3.0,1600,4
11,138,8,141.6,240,8,3.7,110572.76,22,34,5.0,3.0,6787,3
48,152,11,55.7,336,7,1.6,56978.97,12,12,4.0,4.0,19264,4
0,160,9,81.8,385,5,4.4,68357.14,37,19,5.0,3.0,12781,4
51,122,1,94.3,140,15,7.0,71435.9,15,29,2.0,4.0,968,3
14,67,12,93.4,312,5,9.1,64066.52,39,26,3.0,5.0,4046,3
51,52,13,94.2,191,8,9.3,148125.93,13,38,1.0,4.0,11900,5
22,35,3,89.2,215,10,6.2,85669.67,37,19,1.0,4.0,10946,4
16,56,0,32.8,397,13,11.7,79235.26,16,11,1.0,3.0,19646,5
40,81,12,99.3,185,15,8.4,144221.53,2,15,5.0,3.0,5288,4
3,142,11,81.4,464,4,4.2,65157.83,2,33,3.0,3.0,5795,4
27,97,1,63.1,571,8,3.3,116645.55,40,37,5.0,4.0,12626,3
48,152,0,113.1,161,5,5.5,129330.46,3,7,5.0,5.0,16762,5
16,53,8,36.1,174,0,9.2,99577.44,6,5,2.0,3.0,15813,3
18,172,2,110.2,334,15,9.2,120837.67,36,7,2.0,5.0,9020,5
7,8,3,57.5,213,9,7.0,115656.38,25,21,2.0,4.0,5060,5
10,49,14,58.0,296,0,7.8,33360.56,15,16,4.0,5.0,16935,4
17,116,12,103.7,400,7,6.5,75357.45,8,21,3.0,3.0,2121,4
50,37,5,39.5,411,1,8.0,72780.18,47,28,0.0,5.0,7483,5
26,93,4,71.8,150,7,6.3,62576.83,30,27,0.0,3.0,8390,5
39,102,7,113.3,190,6,11.8,61891.6,4,36,5.0,3.0,4343,5
45,145,5,51.7,489,15,5.8,94432.04,6,30,5.0,4.0,2732,4
26,91,14,47.9,349,11,7.0,99805.63,34,19,1.0,4.0,16,4
8,180,6,84.0,190,7,6.3,91704.03,42,24,4.0,5.0,16484,4
0,160,8,142.9,349,5,4.2,146922.53,0,26,0.0,3.0,14522,4
0,160,8,34.1,218,4,4.0,66646.06,33,29,5.0,5.0,5065,4
31,23,8,42.3,180,8,4.2,91975.96,0,15,5.0,4.0,9948,4
13,18,7,66.0,481,7,5.7,81035.75,13,14,5.0,4.0,13395,4
16,56,8,55.6,519,4,2.9,116000.72,11,0,5.0,5.0,18349,5
26,91,3,77.2,240,1,1.4,49250.15,52,22,4.0,3.0,12781,5
9,7,6,148.3,400,10,1.2,36733.75,36,25,3.0,3.0,2424,4
35,62,1,39.7,177,11,7.1,97420.37,7,3,4.0,5.0,9549,5
34,87,1,122.2,464,7,11.5,73347.55,33,19,1.0,4.0,11868,4
26,92,6,98.5,577,5,2.1,107068.83,5,34,0.0,4.0,16785,4
34,3,3,133.5,267,15,3.8,70050.31,40,6,4.0,5.0,2874,5
6,130,5,117.7,492,13,9.9,85885.82,39,32,0.0,4.0,17292,5
36,169,9,94.7,103,10,0.7,57027.59,5,32,1.0,5.0,14999,5
32,107,0,66.1,550,2,2.7,47794.06,25,23,1.0,3.0,4172,5
12,119,1,61.0,217,4,2.8,49594.67,4,2,1.0,3.0,14406,3
33,32,1,116.7,478,4,4.9,83617.49,13,8,3.0,3.0,16603,5
40,104,8,47.3,581,15,9.0,73006.84,38,14,0.0,4.0,16670,3
6,140,9,124.4,304,1,4.6,143487.81,50,6,5.0,3.0,12769,4
34,3,0,62.0,172,12,2.5,31112.87,26,32,5.0,3.0,19536,3
36,168,14,73.9,180,13,2.5,142354.99,9,23,0.0,3.0,6687,4
51,54,14,61.7,501,5,4.3,136658.45,44,32,0.0,5.0,17209,3
31,27,12,136.6,147,13,11.9,43489.27,0,1,4.0,5.0,23,4
17,118,11,62.0,376,9,11.5,110211.83,54,22,4.0,3.0,4672,3
32,107,7,72.5,554,1,3.4,60080.48,52,24,3.0,5.0,8740,3
41,114,2,38.9,477,6,9.1,125972.57,16,30,1.0,3.0,5304,4
41,114,10,82.9,276,4,7.7,128038.74,29,34,1.0,4.0,3860,5
47,89,0,63.9,556,8,3.4,126838.62,8,38,0.0,5.0,8613,3
48,151,2,23.3,378,2,1.6,147010.55,50,5,0.0,4.0,10060,4
52,161,11,71.7,581,4,2.1,111668.92,33,11,5.0,3.0,18444,5
25,39,12,90.1,455,8,4.8,42016.57,35,9,5.0,5.0,13894,3
47,165,6,70.7,367,13,10.8,86160.5,20,24,5.0,4.0,6840,5
14,67,8,73.3,173,15,10.0,121751.15,10,3,1.0,3.0,8145,4
1,171,11,136.0,163,2,2.9,47089.01,4,12,1.0,3.0,19609,4
50,38,1,36.2,480,14,2.3,135627.23,46,20,0.0,3.0,15287,4
21,61,8,57.8,367,1,1.5,117811.12,22,0,5.0,4.0,13817,3
0,160,1,114.1,241,0,7.9,69459.56,24,31,0.0,4.0,7954,5
28,159,9,106.5,153,15,6.9,130489.44,1,15,5.0,5.0,3230,5
22,146,12,95.4,463,13,9.9,116194.68,44,4,3.0,5.0,1221,4
5,100,2,138.1,210,8,0.8,143513.97,54,7,0.0,4.0,11750,5
12,124,6,78.0,124,7,5.8,148917.08,18,21,4.0,4.0,5637,4
19,78,14,90.0,512,12,4.1,66700.22,52,36,2.0,4.0,6624,4
9,7,12,124.8,558,9,9.2,145117.0,38,11,2.0,5.0,18365,4
8,2,11,71.7,456,3,2.8,40865.07,22,34,1.0,4.0,4359,4
22,35,14,146.2,265,12,5.6,34892.74,28,32,2.0,5.0,7175,3
50,38,8,48.1,106,11,3.3,32492.87,43,22,3.0,3.0,13511,3
25,46,2,94.8,561,10,9.1,114809.51,51,31,2.0,4.0,17706,4
1,171,1,127.6,459,12,9.6,99475.02,54,35,4.0,5.0,7465,5
12,119,6,94.7,127,14,7.6,89655.95,5,6,1.0,5.0,1885,4
17,116,13,108.7,133,0,7.1,143682.14,52,11,3.0,3.0,12984,3
32,106,3,110.6,255,7,3.2,125809.96,19,14,3.0,4.0,222,5
2,178,14,35.6,600,3,7.6,93572.64,52,21,1.0,3.0,5938,3
16,53,12,31.6,584,10,7.1,143883.59,1,14,3.0,3.0,10197,4
39,12,10,31.8,233,10,2.8,72144.08,42,36,0.0,3.0,19862,3
23,136,12,32.4,100,5,0.6,76170.42,2,28,0.0,5.0,16325,3
29,63,13,133.4,567,2,7.4,98878.2,7,23,3.0,5.0,17615,3
10,49,13,65.4,192,8,10.9,89718.13,22,32,2.0,5.0,12741,4
20,69,5,67.5,222,15,2.7,78514.16,49,30,3.0,5.0,19370,3
25,39,2,61.7,369,10,9.2,107183.82,11,12,3.0,5.0,13969,4
52,162,10,23.1,153,7,7.0,103159.59,25,26,2.0,5.0,1364,3
19,78,7,137.0,377,8,7.9,118710.85,30,11,2.0,5.0,1718,5
52,164,12,108.5,122,4,1.6,143995.72,14,12,2.0,5.0,510,3
33,29,0,57.8,563,12,8.1,139829.4,36,23,1.0,3.0,5109,3
4,94,2,53.6,572,13,8.3,115220.69,16,24,5.0,5.0,335,4
5,125,6,129.5,197,15,3.4,31251.56,23,34,5.0,5.0,7306,3
0,160,11,137.3,350,3,2.6,69285.43,39,31,5.0,5.0,9386,4
11,138,8,35.5,521,4,11.4,96570.0,8,8,5.0,3.0,3650,3
7,144,13,119.1,512,3,3.3,103838.5,7,32,0.0,3.0,6895,5
41,114,4,143.3,274,0,11.1,72014.07,31,30,1.0,3.0,6028,5
26,93,7,77.1,546,14,1.3,59493.13,26,7,1.0,3.0,2134,4
25,46,14,113.7,470,7,4.8,47218.38,54,2,1.0,3.0,12698,5
20,69,4,93.3,137,5,8.0,139297.37,29,13,4.0,3.0,16074,5
18,65,10,82.3,560,2,5.7,135533.32,14,32,5.0,4.0,5253,4
36,167,8,59.0,121,14,5.2,135576.6,41,2,1.0,4.0,13799,4
6,130,10,143.8,337,9,4.4,109844.81,20,29,1.0,5.0,11908,4
23,86,2,59.9,301,2,5.9,95139.44,7,24,4.0,4.0,18077,3
32,106,9,43.4,326,5,8.5,76316.48,24,23,5.0,5.0,13168,5
48,150,9,61.1,225,2,9.3,88402.2,43,9,5.0,3.0,2809,3
46,109,1,31.7,576,9,2.8,48072.35,15,24,2.0,4.0,15567,4
9,80,6,33.2,387,8,10.9,48242.03,48,5,4.0,5.0,15386,5
47,89,13,106.3,175,14,1.6,34725.4,1,22,1.0,4.0,14448,5
11,139,0,22.6,351,9,10.7,148537.84,51,6,4.0,3.0,3636,5
26,92,6,112.5,585,3,4.6,148028.51,8,11,4.0,4.0,6292,5
47,89,10,61.4,185,6,8.0,114061.79,18,19,2.0,5.0,15010,5
19,78,4,37.0,600,5,8.9,32305.46,1,8,3.0,4.0,12292,4
3,4,9,111.9,167,9,8.8,96285.92,8,7,3.0,4.0,10440,5
20,69,8,119.1,224,3,2.5,37795.1,29,3,0.0,4.0,11178,5
1,171,2,145.5,596,14,7.8,69708.08,24,10,0.0,5.0,2659,3
19,82,9,122.9,219,4,1.1,39529.43,38,29,1.0,5.0,6096,4
30,101,11,86.0,140,8,11.7,61591.39,30,28,5.0,3.0,6129,4
8,179,9,102.6,403,11,7.4,90798.53,11,33,2.0,5.0,8246,4
8,179,4,28.2,276,6,7.6,128124.42,21,19,2.0,5.0,19272,4
43,5,6,114.5,263,14,4.6,127315.84,51,26,3.0,3.0,7474,5
31,24,9,80.4,336,7,11.1,131577.79,13,1,3.0,4.0,13749,3
49,70,9,148.7,423,2,5.1,31674.02,6,23,1.0,4.0,15475,3
47,88,4,84.7,181,11,10.0,132457.76,4,2,4.0,3.0,15969,5
2,174,13,143.9,461,15,7.5,46977.34,26,26,3.0,5.0,5197,4
0,160,14,75.8,162,2,6.6,70931.67,51,17,3.0,4.0,8064,3
41,114,2,139.0,597,15,9.5,96599.49,29,20,1.0,5.0,7501,5
21,61,10,93.2,555,5,4.1,135687.38,1,32,0.0,5.0,8716,3
15,59,8,120.1,464,2,4.7,123331.11,0,3,0.0,4.0,18411,3
48,151,10,148.1,409,4,10.0,107500.99,22,15,0.0,3.0,17154,5
30,101,9,111.1,536,5,3.9,54508.8,11,11,0.0,4.0,15235,3
15,42,3,40.4,327,7,1.7,62826.25,4,8,3.0,4.0,555,3
2,174,10,67.9,261,10,6.8,105466.84,42,12,2.0,5.0,9270,4
11,50,0,86.5,470,2,6.2,141233.85,20,32,2.0,3.0,11806,4
37,6,12,117.6,352,10,6.8,92961.52,42,34,4.0,4.0,5212,3
8,180,5,27.3,449,5,1.1,131147.18,14,22,4.0,3.0,4511,5
41,114,8,102.5,302,5,6.4,64756.73,2,14,0.0,3.0,7520,5
28,159,7,30.5,551,9,6.4,129484.4,13,33,0.0,4.0,8704,5
3,4,11,128.5,486,0,4.3,69246.97,18,34,0.0,4.0,19771,5
32,105,5,44.0,121,10,9.8,119137.61,15,8,5.0,5.0,7023,5
5,125,10,27.1,420,12,7.0,136125.65,18,33,2.0,4.0,6761,4
40,81,10,147.9,408,8,11.1,87621.07,22,7,5.0,5.0,3514,3
34,87,6,140.9,255,14,4.9,98173.31,35,10,5.0,4.0,12216,3
47,88,4,58.7,117,1,4.0,61527.08,10,33,5.0,3.0,15614,3
46,109,7,50.5,545,0,3.6,114345.21,0,6,1.0,4.0,979,3
28,10,9,42.8,106,6,8.1,145131.47,4,7,1.0,4.0,8911,3
38,129,2,25.7,388,13,6.9,114353.63,6,2,5.0,5.0,12035,4
5,125,11,68.5,561,9,8.9,94892.04,38,4,4.0,4.0,9582,3
5,100,2,90.5,284,13,1.5,60384.04,20,20,5.0,5.0,5383,3
37,6,12,90.2,525,8,10.3,98843.11,37,33,3.0,3.0,16429,5
7,45,14,20.5,578,8,9.0,112081.28,6,20,2.0,5.0,12942,5
32,106,14,65.6,308,1,3.1,107268.27,9,8,4.0,3.0,10045,3
8,180,1,47.2,426,1,11.4,52920.79,2,11,1.0,3.0,2196,4
15,58,12,106.0,105,11,4.4,74989.91,25,39,3.0,5.0,16100,3
28,10,4,53.3,342,10,9.2,122374.49,5,16,2.0,3.0,12450,3
28,159,6,90.7,142,12,8.8,115873.02,54,1,2.0,3.0,10579,4
23,86,14,73.4,105,2,7.3,111029.12,2,35,4.0,5.0,12719,5
16,55,14,35.3,364,15,2.5,84207.11,41,21,4.0,5.0,5072,3
26,93,5,20.7,497,8,9.4,35264.96,32,2,5.0,5.0,14570,5
20,69,11,37.2,584,5,5.5,74001.08,23,39,5.0,5.0,17808,3
24,95,6,76.7,459,13,1.3,40469.15,24,4,4.0,3.0,3965,3
31,27,11,106.4,328,9,6.9,87345.57,6,23,0.0,3.0,9841,3
36,169,12,27.8,503,5,1.8,109909.34,27,29,0.0,3.0,15741,3
26,92,10,82.2,150,8,5.0,106007.59,30,6,0.0,3.0,15652,5
1,1,5,101.5,311,9,11.3,129357.08,48,30,0.0,3.0,6311,5
40,141,10,98.8,543,12,9.1,45279.16,43,35,5.0,3.0,19627,5
30,103,9,98.0,313,3,7.0,114536.92,33,32,0.0,4.0,11189,4
29,60,1,143.3,361,15,4.9,134539.09,23,16,5.0,5.0,4497,4
37,6,12,89.3,415,3,3.4,62185.4,4,7,1.0,3.0,18547,3
12,124,1,63.5,446,13,3.7,101731.26,24,8,1.0,3.0,11845,5
29,60,8,80.1,366,8,1.8,116729.11,11,3,5.0,5.0,16284,4
38,129,7,55.2,390,14,6.7,47560.79,22,6,3.0,3.0,2180,3
10,49,10,141.5,381,0,6.4,80459.18,4,30,5.0,4.0,14325,4
41,114,11,36.0,489,6,1.0,38433.6,54,38,1.0,5.0,13869,3
7,45,4,34.5,600,0,3.8,58881.63,14,9,2.0,3.0,4971,3
23,86,11,124.7,522,10,2.8,103955.6,35,36,4.0,4.0,4081,3
38,129,5,79.7,184,8,11.1,63536.48,53,3,3.0,4.0,14619,3
50,158,9,112.6,326,2,9.0,76137.06,43,13,3.0,5.0,16106,4
48,153,12,22.7,359,10,10.1,102786.47,51,32,4.0,3.0,13238,3
42,133,9,55.6,466,11,10.8,75533.29,0,11,4.0,4.0,716,4
11,138,9,22.7,323,14,11.0,40735.31,18,4,2.0,3.0,5522,3
21,61,9,67.4,489,12,1.5,139901.99,21,9,0.0,4.0,14847,3
30,101,6,133.2,195,12,5.2,49995.46,40,2,4.0,5.0,5765,4
23,86,0,41.8,108,4,7.4,39245.7,33,10,1.0,5.0,12089,5
39,102,0,44.3,502,5,4.2,50615.35,4,35,4.0,5.0,4422,3
2,175,1,37.2,541,9,7.1,63513.25,17,1,0.0,5.0,1385,3
33,34,6,79.9,509,15,8.3,77402.03,30,34,3.0,4.0,19841,5
9,7,3,141.8,185,15,2.0,34370.0,40,15,2.0,4.0,12318,4
3,64,10,45.8,108,4,5.5,106614.44,9,19,5.0,4.0,8011,3
34,87,6,83.3,338,14,4.8,54563.09,20,14,1.0,3.0,9680,4
2,174,0,70.3,434,13,1.4,65274.12,37,35,0.0,4.0,2220,4
37,6,0,85.9,105,1,2.2,115332.6,4,30,0.0,3.0,14691,4
37,6,14,62.5,288,6,9.7,100274.54,7,26,4.0,5.0,18558,5
1,171,12,105.9,325,0,2.2,121453.05,31,36,2.0,5.0,9925,3
49,72,14,45.2,509,2,5.4,98182.42,15,37,1.0,4.0,2165,3
6,140,10,34.9,442,14,9.8,71128.46,52,0,2.0,5.0,10833,5
32,106,11,106.8,527,0,9.8,123395.53,17,2,3.0,5.0,9849,4
40,81,14,59.0,541,0,1.7,47756.64,14,2,1.0,3.0,17767,5
3,17,9,93.7,253,3,3.3,104766.98,24,6,0.0,3.0,13573,4
34,3,13,60.0,349,15,11.2,77561.36,15,34,1.0,3.0,11013,3
4,13,9,130.9,151,3,1.4,118491.62,9,27,0.0,5.0,4977,3
46,111,4,37.4,531,9,8.3,140170.03,23,4,0.0,4.0,3275,3
21,156,14,20.0,572,4,9.6,137646.74,37,26,0.0,5.0,2348,5
30,101,10,98.8,233,8,7.9,113993.13,54,26,5.0,4.0,5334,5
17,118,3,59.8,434,10,5.3,141659.65,6,24,1.0,3.0,1205,3
2,177,11,34.0,329,2,2.2,38813.06,33,20,4.0,4.0,4017,5
32,105,7,96.4,579,4,10.8,108741.8,51,21,2.0,4.0,8263,4
39,12,2,145.7,501,7,5.7,127893.74,39,39,4.0,3.0,8211,4
19,79,11,25.5,171,12,6.4,89442.92,4,8,3.0,3.0,11820,5
37,6,4,33.6,495,4,2.9,69902.15,24,35,3.0,5.0,6444,4
35,62,10,145.3,402,11,6.7,120692.83,44,7,3.0,3.0,15548,4
6,130,5,140.0,527,12,5.7,66033.9,42,18,5.0,4.0,140,5
50,158,1,78.4,303,5,5.4,145036.49,10,25,4.0,4.0,10033,5
32,107,14,47.7,438,11,9.5,132628.07,1,38,1.0,5.0,14073,3
37,6,4,32.9,576,0,2.4,65078.0,18,14,3.0,3.0,9462,4
29,63,11,133.5,536,5,11.5,37917.87,33,25,0.0,5.0,17517,4
27,97,2,99.9,502,3,4.6,41043.61,32,13,4.0,5.0,2831,3
31,25,11,87.9,453,4,6.0,140965.67,16,4,4.0,4.0,3393,5
35,112,11,44.7,426,15,9.4,119728.12,40,2,3.0,4.0,12087,3
7,9,5,20.5,281,5,11.9,142070.41,42,20,0.0,3.0,4393,3
4,120,8,35.1,169,15,6.2,149536.28,52,20,0.0,5.0,10389,3
45,145,4,131.6,128,11,8.1,149808.37,23,31,1.0,3.0,17398,4
1,132,7,59.0,111,5,11.8,69330.46,12,36,4.0,4.0,3715,3
18,65,0,36.1,395,4,7.2,39460.66,3,25,4.0,3.0,17987,5
43,5,2,58.7,558,10,9.2,34888.49,48,36,2.0,3.0,19277,3
22,36,10,125.2,307,1,3.5,100902.46,28,3,2.0,5.0,3403,5
10,49,5,114.7,164,8,9.0,128661.08,45,35,3.0,4.0,18897,5
35,14,3,50.9,320,4,7.6,76612.94,37,29,1.0,5.0,9426,4
38,126,6,104.3,354,5,11.7,78665.4,31,31,4.0,3.0,8152,3
9,80,5,116.8,474,3,8.4,45955.45,15,25,4.0,3.0,450,4
22,35,10,38.8,470,1,10.5,69013.39,48,13,5.0,5.0,4781,3
33,31,1,106.6,584,12,6.1,143897.16,5,30,3.0,5.0,1952,5
6,130,5,73.7,551,11,2.1,63519.37,5,37,4.0,4.0,7350,4
26,92,1,82.0,299,0,2.3,56467.88,20,11,5.0,5.0,16701,5
13,113,7,68.2,230,1,3.6,108995.26,10,24,0.0,3.0,7904,4
18,172,0,92.3,414,8,7.7,147294.21,53,32,2.0,4.0,18610,4
46,111,11,34.1,256,13,3.4,126551.18,27,8,5.0,5.0,11694,3
33,21,5,135.7,266,6,10.4,72825.68,46,3,3.0,3.0,2499,3
11,139,9,132.7,204,14,5.2,149514.73,40,10,4.0,5.0,7029,3
3,64,6,21.5,400,13,1.9,63649.31,27,19,0.0,3.0,3064,4
48,153,7,101.8,489,12,1.0,112679.6,30,21,5.0,4.0,7089,4
37,6,3,95.8,573,0,0.5,113565.49,49,19,1.0,4.0,18733,3
32,106,11,126.9,219,6,8.9,53502.73,15,8,1.0,3.0,4407,3
20,69,2,118.4,489,11,10.1,81818.7,23,6,1.0,3.0,12272,3
29,63,1,136.1,155,3,9.3,55414.22,9,14,1.0,4.0,17047,5
23,86,11,127.7,404,4,11.5,80986.36,43,19,2.0,3.0,6431,4
30,103,10,140.5,547,1,9.7,45213.47,3,2,4.0,4.0,12930,5
21,61,3,43.4,548,12,9.7,58857.95,3,35,4.0,5.0,2738,4
25,46,6,53.9,381,2,10.0,35282.23,8,33,4.0,3.0,16972,3
14,68,9,113.7,379,3,9.0,68621.09,35,25,2.0,3.0,793,5
34,87,11,118.5,513,3,1.5,52850.64,10,10,4.0,3.0,19820,3
40,0,12,69.3,158,11,9.2,61296.49,21,27,4.0,4.0,16093,5
35,14,11,127.2,247,6,4.1,86264.93,19,39,0.0,4.0,8561,3
33,31,12,31.5,470,0,6.6,78622.0,29,5,1.0,4.0,12109,5
2,174,1,42.1,395,10,8.9,96305.2,44,22,1.0,5.0,18293,4
14,68,8,101.2,425,8,1.9,37285.41,10,30,3.0,5.0,17343,5
46,110,7,53.6,538,8,6.8,86837.01,17,29,5.0,3.0,13097,4
38,127,13,38.4,304,11,8.8,92606.82,42,24,1.0,5.0,4276,4
40,81,13,60.2,498,0,1.4,134813.3,37,13,5.0,4.0,9522,3
39,12,7,107.8,274,8,3.9,145106.21,52,11,3.0,4.0,9522,5
11,50,0,139.3,495,12,8.9,74204.62,28,35,2.0,4.0,19991,5
2,178,4,57.7,427,6,11.9,64965.15,15,33,2.0,5.0,10324,5
20,69,8,38.4,152,3,1.6,101982.62,26,1,0.0,3.0,7900,5
19,77,5,37.5,429,7,12.0,34705.34,48,18,0.0,5.0,16274,4
33,33,3,131.6,498,5,0.6,52179.46,37,11,0.0,4.0,3670,5
