Manufacturer,Model,Year,Battery_Type,Battery_Capacity_kWh,Range_km,Charging_Type,Charge_Time_hr,Price_USD,Color,Country_of_Manufacture,Autonomous_Level,Safety_Rating,Units_Sold_2024,Warranty_Years
4,120,2023,11,-1.1051057961177153,1.1081072879544924,5,0.6232621856913403,0.2890735996448897,13,21,5.0,4.0,1.3201127657928773,5
51,54,2025,7,0.870472070484231,0.599103698300607,14,0.1158059822030057,-1.7062119712507806,13,12,5.0,4.0,-0.1648116752405012,5
52,164,2018,7,-0.9008283568500312,0.8192133586914764,13,-1.2573108037066045,-1.5571291732471222,31,15,2.0,4.0,1.1112979739332414,3
8,180,2022,4,0.037235147155518955,1.67901671959331,15,1.6978753224901655,-1.6019226441743821,35,18,5.0,3.0,1.3022638665716801,5
5,100,2025,0,1.69295754964096,1.3282169483453619,12,-1.4364129931730756,-1.057723416845336,41,32,3.0,4.0,1.3743526245912725,4
23,136,2020,11,1.0666859266229276,-0.8728796555633322,8,0.5635614558691829,-1.363374697857165,42,34,3.0,5.0,-0.8664640339456184,3
34,3,2018,14,1.4322350284703624,0.6678879671727537,5,-0.06329620726346509,1.5476684264358813,51,25,5.0,5.0,-0.9875939422525775,5
26,91,2022,8,-1.5055970915240964,-0.3501192121350174,3,1.1307183891796742,0.23272042090694472,52,3,3.0,4.0,0.5489710033236821,3
24,84,2018,12,0.7280154352054513,0.31020976903759084,10,1.4590724032015374,-0.4910893574948234,53,17,0.0,3.0,0.3547125952949252,4
5,100,2022,4,-0.973400605010919,-0.356997639022232,10,-1.5259640879063106,1.4650797068117434,3,34,3.0,3.0,0.33755685720853185,3
49,76,2023,0,0.5102986907227876,0.557833136977319,13,-0.7797049651293486,-1.7215660384998865,30,16,3.0,5.0,-1.0972866918352742,3
2,178,2018,2,-1.629238699501905,-0.43953876166880806,2,-1.6155151826395462,-0.8409187923028016,35,8,3.0,5.0,1.6237173428369291,4
50,158,2024,2,1.1526974799987948,1.6927735733677394,10,-1.5558144528173892,0.4093017184111212,30,39,3.0,4.0,-0.09220304636980617,5
41,114,2019,2,0.3355877229280576,-1.2374362805857098,6,-0.6006027756628778,0.8383575630039125,22,7,2.0,4.0,1.3965337809049931,3
0,160,2023,14,-0.3686318703368539,0.4959272949923869,9,0.1158059822030057,-0.7678386271822172,50,7,3.0,3.0,1.6218111497162186,5
3,147,2016,10,0.4242871373469205,-1.5400870636231552,7,0.682962915513497,-0.43365331296141546,17,14,3.0,5.0,0.6333633714860412,3
15,58,2019,10,1.2897783931915832,-1.1824088654879923,13,1.3993716733793806,-0.3428490129178592,20,8,0.0,3.0,0.35748523983414027,3
44,43,2016,10,-0.9223312451939979,0.8329702124659057,3,-0.24239839672993588,1.052379695772976,38,39,0.0,4.0,-1.0366350925399441,3
18,65,2016,5,-0.8712618853770768,-0.5702288725258868,11,-0.18269766690777914,-0.8303351644815242,12,13,5.0,5.0,0.04746892229315369,5
6,130,2015,12,0.7952119612803474,-1.2855852687962124,3,0.8919154698910462,1.4799012880820028,16,28,3.0,5.0,0.5286960401306717,5
42,133,2020,9,1.3650385023954663,0.22766864639101483,12,-1.048358249329055,-0.6331996195836105,22,26,5.0,3.0,0.3562722078482337,5
6,140,2017,5,1.7440269094578804,0.722915382270471,15,1.190419119001831,1.025800420035398,21,27,0.0,3.0,-0.8378711371349629,3
4,13,2021,10,-0.8847011905920561,-1.0517187546309137,2,0.6531125506024186,0.3415016784845666,0,33,1.0,4.0,-0.1272076836773966,4
7,8,2023,0,-1.2636895976544704,-0.8797580824505469,8,1.1008680242685958,1.4880934910682038,47,13,4.0,4.0,0.9192923395925967,3
14,67,2018,7,0.139373866789361,-0.5289583112025987,2,-1.5558144528173892,-0.924017197693141,32,11,2.0,4.0,0.6347496937556487,5
26,91,2017,3,-0.7529959994852597,-1.2374362805857098,4,1.6083242277569298,-0.036209818894870655,40,15,1.0,4.0,0.9752651012280013,4
5,125,2016,12,1.2172061450306948,0.7091585284960417,7,-1.2573108037066045,-0.40207530705927885,7,12,5.0,4.0,1.360489401895197,3
20,69,2015,7,1.1795760904287529,1.0530798728567752,11,1.668024957579087,-1.010096081513584,9,23,3.0,3.0,-1.040447478781365,4
15,59,2022,5,-1.0164063816988524,-1.4575459409765792,13,1.3396709435572234,0.003923173123769576,44,34,2.0,3.0,0.7463486364590558,3
42,20,2020,4,-0.8981404958070354,1.0874720072928485,6,-0.5409020458407208,-0.6646370722761549,43,35,1.0,3.0,-1.555466201940567,5
17,116,2019,7,-1.5405392850830424,1.4382717785407966,15,-0.7797049651293486,0.5897980144535327,5,22,2.0,4.0,-0.9869007811177737,4
11,139,2021,1,-1.1696144611496158,1.2456758256987859,6,-0.8692560598625841,-0.34723704371589337,10,35,2.0,4.0,-0.2790099721994225,4
40,104,2019,14,-0.16435443106916944,-0.6114994338491748,15,0.5038607260470261,-1.0259523306614389,26,33,5.0,5.0,1.4923633077916145,5
9,7,2024,8,-1.457215592750171,0.3858724647969522,13,-1.5856648177284676,0.8138588788227027,38,12,5.0,5.0,-0.5904126120100166,3
5,125,2021,6,-0.973400605010919,-1.2580715612473536,12,1.6381745926680082,-0.8583476789025432,1,10,5.0,5.0,1.2615406499019586,5
1,170,2020,14,-0.7207416669693095,1.5620834625106605,7,-0.928956789684741,-1.6929263739260045,23,6,3.0,3.0,-0.9882871033873812,3
5,100,2023,7,1.4698650830723043,1.5827187431723047,15,-0.6603035054850348,1.1138453171284144,16,21,5.0,4.0,-1.4041837842696439,5
35,62,2023,11,1.4483621947283374,-1.2718284150217831,4,-0.1528473019967005,0.4774564603799528,42,22,5.0,4.0,-1.3861615947647459,4
25,39,2021,7,-1.459903453793167,0.8536054931275497,4,0.682962915513497,-0.8647274092886614,42,0,3.0,5.0,-0.22996882191205567,4
34,3,2023,9,0.6715703533025383,0.4752920143307429,0,0.23520744184731973,1.010184006035739,31,27,0.0,4.0,-0.8934973182029655,3
51,122,2015,1,0.16894033826231514,0.29645291526316153,2,-0.2722487616410145,-0.4187439941640178,20,37,0.0,5.0,0.7842992085895623,5
27,96,2019,12,0.01573225881155227,1.5414481818490167,10,-0.6006027756628778,0.8537393368405353,49,26,1.0,3.0,-1.7299695176274161,3
33,21,2020,3,1.0209922888919982,-0.2606996626012267,2,-0.7200042353071918,-1.5502160910512983,40,14,2.0,4.0,-0.050959958848981794,4
1,1,2024,14,-0.07834287769330231,-0.6802837027213214,5,-1.1976100738844475,1.1876804867588417,31,8,4.0,4.0,-0.4436357417153181,4
5,125,2015,7,-1.5055970915240964,-1.6501418938185899,12,-0.3020991265520929,-1.591457346570626,43,24,2.0,5.0,0.5661267414100754,3
39,148,2020,7,-1.5593543123840132,0.43402145300745487,12,-1.6155151826395462,0.3588491769834767,4,6,5.0,4.0,-1.3929199158290826,5
17,116,2022,1,1.222581867116687,1.1700131299394245,15,-1.2274604387955257,-0.8047489967402651,9,38,1.0,5.0,-1.694098428901321,4
41,114,2022,5,-0.4922734783146626,0.9911740308718431,10,0.8620651049799678,-0.044871590817430015,19,37,3.0,5.0,-0.3424342160339675,5
34,3,2024,1,0.4646050529918581,0.2070333657293708,6,-1.2274604387955257,1.653708463511022,53,21,2.0,3.0,-0.4443289028501219,3
12,119,2020,3,-0.7503081384422639,1.2387973988115712,5,-0.09314657217454347,1.1750529208875986,9,18,4.0,4.0,-0.14661619545190221,5
52,162,2020,14,-0.451955562669725,1.617110877608378,1,0.5337110909581045,-1.518340239333352,5,25,5.0,3.0,1.0752535949234452,5
8,2,2017,1,0.3893449437879745,1.0462014459695603,10,0.682962915513497,1.042050622224513,4,10,1.0,3.0,0.6692344602121363,3
36,168,2023,9,0.7737090729363804,0.9430250426613404,0,-1.1379093440622905,-0.2947607669583477,0,7,1.0,3.0,-1.754750028196651,4
51,52,2024,5,0.5667437726257005,0.537197856315675,3,-0.42150058619640696,1.650712688735726,26,36,4.0,4.0,0.285569772098249,4
11,138,2021,14,0.18775536556328615,1.2250405450371418,5,1.4889227681126158,1.4641264270349803,17,17,1.0,4.0,1.084957850810698,5
34,87,2017,5,-0.08103073873629839,1.1906484106010684,6,-1.5856648177284676,1.0648063888847195,46,39,2.0,5.0,0.7751148235534123,3
32,105,2019,8,-0.09984576603726938,-0.15064483240579196,7,0.7128132804245754,-1.5048067257723543,6,19,2.0,3.0,1.3237518617505972,5
14,67,2022,7,-0.9949034933548858,0.09010010864672144,3,-0.481201316018564,-1.5248916928400194,8,15,2.0,5.0,0.449155799911939,3
51,157,2018,3,-0.8067532203451766,0.08322168175950677,14,-0.3020991265520929,0.06935112510445186,9,11,3.0,4.0,-1.1511799700662675,3
20,69,2025,1,-0.5621578654325546,-1.4093969527660763,1,-1.1677597089733691,0.21463321424338344,6,27,3.0,3.0,1.1313996468425507,3
5,90,2025,1,-0.02189779579038972,1.5001776205257287,10,-0.36179985637424994,0.8842760368284843,22,18,0.0,4.0,-0.9356068571422946,5
23,136,2021,3,0.3920328048309706,-0.9072717899994056,12,-0.7498546002182701,0.6973085209390906,24,39,4.0,3.0,0.026500797965339617,3
24,95,2020,10,0.056050174456489944,-0.26757808948844136,12,1.7277256874012439,-1.0877963201026588,49,19,4.0,3.0,-0.7988808233022507,5
42,134,2020,12,-0.5406549770885878,-1.5744791980592285,7,-0.18269766690777914,1.3852223949403413,49,17,4.0,5.0,-0.50463392157805,5
47,89,2019,6,-1.5727936175989925,-0.42578190789437875,4,-1.3468618984398397,-1.4848975223692518,40,24,0.0,3.0,-0.4808931527110208,5
48,151,2015,5,-0.3283139546919162,-0.15752325929300665,1,-0.6006027756628778,0.84835069417873,37,27,5.0,4.0,0.7659304385172624,5
2,176,2018,2,1.6741425223399884,1.1081072879544924,0,-0.481201316018564,0.025209047594132405,18,14,4.0,4.0,-0.45212696561666427,4
40,81,2019,1,-1.653429448888868,-0.19879382061629466,4,1.5187731330236947,0.37423556858468576,0,33,4.0,4.0,1.5375920718375604,4
3,17,2017,14,1.4510500557713337,0.6334958327366803,2,0.5635614558691829,-0.9405617823746258,19,34,5.0,4.0,1.4389899004117241,3
37,6,2025,6,0.5156744128087793,1.1700131299394245,12,-0.928956789684741,-0.7100273892761808,1,0,5.0,5.0,-0.3637489209291835,5
52,162,2015,10,1.4510500557713337,-0.6665268489468922,11,1.0113169295353601,1.182585649368833,12,31,5.0,5.0,0.25680358500389255,5
30,101,2025,10,-0.7933139151301974,1.5620834625106605,1,-0.24239839672993588,-0.21869435120192682,36,37,1.0,4.0,1.4367371267236118,5
1,131,2016,5,1.0236801499349943,-0.6665268489468922,0,0.5934118207802613,-0.4103872833144339,3,16,4.0,4.0,-0.13465916587653715,3
36,166,2024,8,0.7844605171083638,-1.2787068419089977,10,-0.7200042353071918,0.4565446248410721,17,8,0.0,5.0,0.20654940273061914,5
34,3,2017,13,0.22000969807923634,-1.0585971815181283,13,-0.42150058619640696,-0.15730261407986773,22,13,3.0,5.0,-0.976503364095717,4
36,169,2018,6,-1.1212329623756905,1.6239893044955926,6,-1.2573108037066045,1.1911423671470567,20,17,1.0,3.0,-1.357915278521492,3
40,81,2021,3,-0.9572734387529438,-0.24006438193958268,15,-0.481201316018564,0.814816776364052,54,22,4.0,4.0,-0.20120263481769918,4
20,69,2019,4,0.42697499838991654,-0.9760560588715522,12,0.9516161997132034,-0.5355592962907629,47,24,2.0,4.0,-1.470553962927105,3
23,86,2018,10,0.8973506809141895,-0.3845113465710907,4,-1.4662633580841538,0.27518624987247453,46,4,5.0,4.0,0.2526446181950699,5
8,179,2025,11,-0.02996137891937718,-0.17815853995465064,10,1.2202694839129098,-0.8394786269724813,21,24,0.0,5.0,0.06739730491876211,3
39,123,2020,13,0.8167148496243141,-0.9898129126459816,0,0.9814665646242818,1.4554975566850972,18,38,1.0,3.0,1.4830056324717635,3
45,145,2018,5,-1.4975335083951087,1.534569754961802,9,-0.7498546002182701,0.7831123591563681,23,36,3.0,3.0,0.26165571294751894,3
20,69,2024,10,0.10980739531640685,-0.08186056353364528,7,-0.9588071545958196,-1.2851913256482594,23,37,4.0,4.0,0.703719226668624,4
22,115,2015,7,0.1178709784453943,-0.4051466272327347,6,-1.4961137229952322,0.7549610231874765,30,22,0.0,4.0,-1.245969755250683,3
18,172,2021,10,0.139373866789361,-1.1205030235030604,1,1.548623497934773,-1.6981265540706358,10,38,0.0,4.0,0.5330282972231953,5
25,41,2021,6,-1.2771289028694495,0.9567818964357697,14,1.1605687540907526,-0.34132111006040156,28,37,0.0,3.0,-0.38107794929927774,5
1,131,2019,11,0.7414547404204305,-1.0310834739692696,5,-0.33194949146317154,-1.566479857923885,31,30,4.0,5.0,0.13411406414362506,5
34,3,2017,11,-0.7207416669693095,-1.3887616721044325,1,-0.7200042353071918,-1.2180395044254921,13,14,0.0,5.0,1.5746761925495623,5
13,113,2016,1,-0.32562609364892015,1.4245149247663673,12,-0.9886575195068981,0.8141904920420492,9,17,0.0,5.0,0.045389438888742376,3
21,61,2017,2,-1.113169379246703,-0.4120250541199494,10,-1.2274604387955257,-1.653972066317991,24,9,0.0,5.0,-0.027045899698251698,3
50,158,2018,5,0.5129865517657837,-0.43953876166880806,8,0.056105252380848944,1.5593877357350765,34,33,5.0,4.0,-0.16013283758057573,4
49,72,2019,11,0.021107980897543652,-0.6734052758341068,11,0.38445926640271216,-0.26633784870973054,53,23,4.0,3.0,-1.4592900944865437,5
10,49,2018,9,0.8919749588281977,0.516562575654031,15,0.4441599962248692,1.2532741010440542,17,25,4.0,5.0,0.9108011156912506,3
12,124,2016,12,0.67694607538853,-0.3707544927966614,10,-0.42150058619640696,-0.5977129645695448,41,6,3.0,3.0,1.1322660982610553,3
14,68,2021,6,-1.3604525952023205,-0.054346855984786606,9,-0.9588071545958196,-0.34903191108849096,27,0,3.0,4.0,0.697307486171689,5
41,114,2020,5,0.23344900329421558,0.7366722360449003,13,-1.2573108037066045,0.4456989388795277,33,28,2.0,3.0,0.4358124480669664,4
21,61,2019,13,-0.5460306991745796,-1.436910660314935,8,0.5038607260470261,1.2409504418046404,23,14,5.0,4.0,-0.22754275794024248,3
32,106,2021,3,-0.5809728927335255,0.9155113351124817,13,-0.8692560598625841,0.2516171794245238,48,10,4.0,5.0,-0.4266532939126257,5
4,120,2025,13,-0.27724459487499503,-0.4739308961048814,12,0.5934118207802613,-0.017337880861942424,54,34,4.0,3.0,-1.6029477396746252,3
34,3,2018,10,-1.2717531807834577,-1.5125733560742964,15,0.6531125506024186,0.9348073688643811,33,37,2.0,4.0,1.3762588177119828,5
34,87,2021,7,-0.7664353047002389,-0.9898129126459816,1,-1.2573108037066045,-1.325113054937081,11,34,4.0,4.0,0.4846803080706323,3
41,114,2017,7,0.29258194624012424,1.2044052643754979,8,-0.36179985637424994,0.6837709668340801,49,34,1.0,5.0,1.5533614876543462,5
0,160,2015,5,-0.34712898199288683,0.29645291526316153,0,0.026254887469770304,0.5535932970463132,24,5,3.0,4.0,1.451640091121893,4
19,79,2022,2,-1.6399901436738886,0.6816448209471829,12,-0.9588071545958196,-0.9850576960963627,34,18,3.0,5.0,-1.612478705278177,3
51,52,2024,14,-0.7771867488722223,0.3377234765864495,6,0.921765834802125,-1.4677405066595224,14,2,2.0,4.0,0.9683334898799635,5
10,49,2025,6,0.1366860057463653,-1.3681263914427884,11,-1.5558144528173892,0.20174734216560014,10,31,2.0,4.0,0.6964410347531843,4
4,94,2015,13,1.7440269094578804,1.4795423398640846,3,-1.3468618984398397,-1.7132275100983607,11,16,4.0,4.0,-1.627381669676458,3
45,145,2015,11,0.12324670053138607,1.2044052643754979,13,1.2202694839129098,1.4571253187017315,13,27,5.0,5.0,-1.5442023335000055,3
30,101,2016,1,0.9618593459460895,-0.8109738135784001,7,-0.6603035054850348,-0.8449333613899268,9,30,1.0,5.0,0.94563246271514,5
32,107,2022,1,1.5531887754051754,0.3583587572480935,1,-0.9886575195068981,0.1331507378479264,3,36,3.0,3.0,1.0447545049920792,3
42,134,2016,14,0.6527553260015673,1.5414481818490167,5,1.7277256874012439,-0.6983588753874335,47,37,4.0,4.0,-1.2463163358180849,3
49,70,2023,10,1.2440847554606533,-0.6665268489468922,7,-1.2274604387955257,-0.07106845792521371,23,6,4.0,5.0,0.3236936345124565,4
33,30,2021,5,0.38665708274497884,-0.8797580824505469,3,-1.5856648177284676,0.45734205506305076,25,9,5.0,5.0,-0.1433236800615843,3
38,127,2016,12,-0.7368688332272846,-1.5538439173975844,3,0.7426636453356538,-1.463940086405082,36,33,3.0,5.0,-0.7153549065583963,4
1,132,2023,6,1.1150674253968527,-0.5358367380898135,8,1.7277256874012439,-1.1415075602767255,42,26,0.0,4.0,0.993980451867703,5
10,49,2022,14,0.16894033826231514,0.7573075167065443,0,0.08595561729192733,1.4192775429326863,49,39,2.0,5.0,-0.5145114677490037,3
34,3,2016,14,1.7332754652858975,0.743550662932115,7,-0.2125480318188575,-0.5445422914623497,24,34,2.0,3.0,-0.7228063887575369,4
0,160,2022,11,-0.36594400929385784,-1.251193134360139,9,-0.3020991265520929,-1.6596553800824534,1,37,5.0,5.0,-0.21038701985384914,3
50,158,2021,3,0.537177301152746,1.6652598658188806,13,1.2501198488239882,-0.8465132140989797,6,35,0.0,5.0,0.5697658373677952,4
29,63,2025,6,1.7252118821569098,1.1081072879544924,1,-0.03344584235238672,0.10805376454251757,53,22,1.0,4.0,-0.852774101533244,3
50,11,2023,11,-1.0970422129887278,0.2345470732782295,2,-0.7200042353071918,0.10719255144719188,0,12,4.0,5.0,1.6126267646800687,4
7,9,2019,13,-1.5916086448999633,0.9223897619996964,0,-0.1528473019967005,1.030111969107473,14,0,0.0,4.0,-1.6001750951354101,4
26,93,2022,0,-1.2206838209665367,0.9774171770974137,2,1.4590724032015374,-1.7228076399530003,5,7,0.0,4.0,1.3913350723939648,3
4,13,2023,5,-1.6265508384589094,1.5414481818490167,5,1.2202694839129098,-1.667138467594386,25,10,5.0,3.0,0.12163716371715719,3
48,153,2016,0,0.5640559115827045,-0.7077974102701802,15,0.20535707693624136,1.020877594376225,11,17,1.0,5.0,1.696325971707624,3
34,3,2018,8,-0.5245278108306128,1.4932991936385138,5,0.5934118207802613,-0.9619544426510446,28,16,5.0,5.0,0.7558796020626077,4
38,129,2024,14,-1.6803080593188264,1.1424994223905658,7,0.20535707693624136,1.5679242507932354,8,0,2.0,5.0,-0.18889902467493225,3
11,50,2015,1,-0.2638052896600158,1.6721382927060953,13,0.23520744184731973,-1.580177013517406,25,4,4.0,3.0,0.373427945934627,3
40,104,2021,12,-0.2611174286170201,-0.8728796555633322,12,-0.1528473019967005,-0.8025587332749745,7,18,4.0,3.0,-0.504460631294349,4
32,105,2016,6,0.32483627875607446,0.22079021950380015,6,-1.2274604387955257,-0.987557061178642,2,35,3.0,3.0,0.48987901658166055,4
47,88,2022,8,1.1983911177297242,1.3075816676837178,8,-0.6006027756628778,1.2860711967969471,53,27,1.0,4.0,-0.780165472662549,3
45,145,2015,6,-1.4491520096211836,0.7779427973681884,2,-0.6603035054850348,0.7447774092234786,36,3,3.0,4.0,0.02164867002171322,4
30,101,2021,11,1.184951812514745,0.26206078082708817,10,-1.6453655475506246,-0.7880751146503667,51,19,3.0,5.0,-0.9489502089872672,5
48,151,2025,14,-0.712678083840322,-1.086110889066987,12,1.2202694839129098,-0.6335828940442648,30,17,1.0,5.0,-0.9749437515424086,5
52,162,2017,0,1.351599197180487,0.4546567336690989,3,-0.18269766690777914,-1.4057299890829127,11,21,1.0,5.0,0.8659189322127063,5
35,14,2016,12,0.6635067701735509,0.3583587572480935,8,1.3695213084683022,-0.4247747947135912,15,22,0.0,4.0,-1.5814597444957084,3
20,69,2024,11,0.018420119854547962,-0.6596484220596774,9,-1.6752159124617032,-1.2255852203696254,48,10,0.0,3.0,-0.5670184237103894,4
14,67,2022,14,-0.027273517876381485,0.4065077454585962,6,-1.7050662773727816,0.4884271145956112,32,16,3.0,4.0,0.36944226940950536,5
9,7,2022,13,0.0668016186284731,-0.42578190789437875,9,1.6381745926680082,-0.6787936954460023,52,19,4.0,3.0,-0.14678948573560313,4
40,0,2017,7,-0.9088919399790186,1.6652598658188806,10,0.5337110909581045,-0.12598233716369805,6,27,2.0,5.0,-0.13379271445803242,3
15,58,2016,14,-0.6965509175823469,0.9430250426613404,9,-1.0185078844179767,0.3781243035868373,54,36,3.0,4.0,0.16166721925207497,3
12,119,2025,10,0.537177301152746,0.9499034695485551,13,-1.4662633580841538,-1.6575343830859557,29,21,5.0,3.0,0.5409996502734387,5
1,1,2015,11,-1.266377458697466,-1.478181221638223,1,-0.36179985637424994,0.41893870449222825,45,19,5.0,4.0,-0.6077416403801109,4
38,127,2017,5,0.6608189091305552,-1.2855852687962124,9,0.29490817166947675,-1.5013053057748702,20,13,4.0,4.0,0.582416028077964,3
28,159,2016,6,1.2279575892026784,0.4133861723458109,11,-1.048358249329055,-1.6106421381542693,39,3,2.0,5.0,1.4370837072910136,5
13,48,2016,5,-1.2287474040955242,-0.18503696684186532,9,0.35460890149163377,0.4199967498030404,41,13,1.0,5.0,-0.304656934187162,3
28,159,2025,10,-0.2853081780039825,0.28269606148873216,3,1.309820578646145,-0.5689269745803374,15,29,1.0,5.0,-1.5967092894613912,4
10,49,2017,7,-0.23423881818706166,-0.6940405564957508,8,-0.2125480318188575,1.249218837906513,14,0,1.0,4.0,0.025114475695732073,4
50,11,2022,1,-0.451955562669725,-0.3432407852478027,7,1.4889227681126158,-0.4128156502662004,0,14,3.0,3.0,-0.8337121703261402,4
5,100,2019,7,-0.4438919795407375,-1.2993421225706416,5,-0.6603035054850348,0.41689765254512906,38,37,4.0,4.0,0.40635309983780615,5
37,6,2017,1,0.6205009934856175,1.3282169483453619,13,0.921765834802125,0.8505735706064104,48,26,1.0,5.0,0.7343916068836908,5
35,14,2019,2,1.3381598919655078,1.3282169483453619,2,-1.4662633580841538,0.24391763419761317,25,39,5.0,5.0,-0.9321410514682757,3
30,103,2022,3,1.7090847158989348,0.7091585284960417,5,-0.7200042353071918,-0.5548601092096342,8,28,1.0,4.0,-1.4740197686011238,4
34,87,2018,2,0.40547211004594985,-1.251193134360139,3,-0.6901538703961133,0.17455621262035093,50,32,1.0,3.0,-1.4502789997340946,5
43,5,2020,13,0.779084795022372,-0.32948393147337335,15,-0.33194949146317154,0.7783632768897508,53,34,5.0,5.0,0.652078722125743,3
46,109,2016,11,1.3569749192664793,1.1837699837138538,2,-1.6155151826395462,1.5378856921600217,3,29,2.0,5.0,-0.6131136391748401,3
8,179,2021,1,-0.1509151258541902,0.31020976903759084,10,-1.6155151826395462,0.986646682719318,35,27,3.0,5.0,-0.5943982885351383,4
46,110,2025,2,-0.8443832749471184,1.5070560474129433,11,1.3396709435572234,1.2870016763610657,22,17,3.0,4.0,1.4578785413351267,5
2,173,2018,11,-0.8148168034741641,-0.41890348100716407,3,1.3993716733793806,1.4733988983240642,51,30,0.0,4.0,0.4541812181392664,3
17,118,2023,7,0.6850096585175175,0.7710643704809736,6,0.14565634711408434,-1.5803547974539747,26,35,5.0,5.0,-1.3820026279559232,3
30,101,2019,5,-1.5055970915240964,-0.29509179703730004,10,1.3695213084683022,-0.5720327098748417,45,33,1.0,4.0,1.1558335768443835,5
42,133,2019,10,-0.6105393642064798,0.0557079742106481,6,-1.0185078844179767,0.41340373641509764,53,10,4.0,4.0,-1.1442483587182297,4
5,125,2023,6,-1.6023600890719467,1.6652598658188806,6,-1.1677597089733691,-0.14722434287049233,24,10,4.0,5.0,-0.6093012529334194,4
43,5,2021,13,-1.355076873116329,0.09697853553393611,10,-0.24239839672993588,1.017295652108769,5,5,4.0,4.0,0.72139483560612,4
21,61,2025,5,-1.1696144611496158,-1.4919380754126523,15,1.2799702137350666,0.7422523578256884,2,20,4.0,4.0,1.2923863204007264,3
21,155,2021,12,-0.1912330414991279,-1.1961657192624218,9,-0.8692560598625841,1.5472609087111495,17,16,4.0,4.0,-0.9624668511159408,3
6,130,2022,12,0.2253854201652281,-1.4850596485254377,7,0.14565634711408434,-0.8222433978750733,5,39,4.0,4.0,-0.619525379671775,3
13,18,2018,11,1.4187957232553832,-0.09561741730807462,8,-0.06329620726346509,-0.41854456445595134,27,38,1.0,4.0,0.3377301474922328,5
9,80,2017,12,-1.2878803470414328,0.10385696242115078,9,1.5187731330236947,-0.2723216057825823,17,37,3.0,3.0,1.270031873803305,5
17,117,2015,2,-0.13210009855321922,1.1975268374882833,12,0.20535707693624136,0.7270394210067482,35,22,3.0,3.0,-1.082557017720694,5
30,101,2020,11,0.693073241646505,-0.026833148435927934,10,-1.0185078844179767,0.9528763930798841,3,37,0.0,3.0,-0.9650662053714548,5
47,165,2018,6,0.6312524376576006,0.0006805591129307435,4,1.3396709435572234,1.590402374357697,49,22,5.0,3.0,0.6569308500693694,3
44,40,2024,2,-0.07027929456431485,-0.3982682003455201,9,0.7426636453356538,-0.24449928554045697,33,34,3.0,3.0,1.6914738437639976,5
44,44,2023,1,-0.9088919399790186,-0.7077974102701802,0,-1.6453655475506246,0.380598559574179,51,32,2.0,4.0,0.30099260734763295,3
35,112,2024,5,1.6150095793940802,-1.0792324621797722,2,1.1605687540907526,0.2575195483965436,46,31,4.0,4.0,-0.15337451651623896,4
32,107,2021,4,0.934980735516131,-0.5427151649770281,15,1.0113169295353601,0.282761692676131,21,20,4.0,4.0,0.4852001789217351,5
13,47,2015,4,0.031859425069527186,-1.251193134360139,10,-0.5110516809296424,0.2310776511554051,15,31,2.0,3.0,-0.5158977900186112,4
30,101,2020,10,1.3972928349114169,0.3927508916841669,8,-1.3468618984398397,0.22634819438827933,0,28,2.0,5.0,1.1007272666274839,4
0,160,2019,2,1.1768882293857572,1.1356209955033512,2,-1.6155151826395462,-1.030099083259844,8,17,3.0,5.0,-0.9626401413996417,4
51,157,2020,6,1.2709633658906117,0.3652371841353082,8,1.6978753224901655,-0.02437910602503335,20,7,3.0,5.0,-0.9667991082084643,3
29,60,2025,4,-1.4276491212772167,0.6266174058494656,10,1.0113169295353601,-0.6423413504128479,27,11,2.0,4.0,-1.1184281064467891,4
16,56,2015,0,0.5237379959377668,0.8329702124659057,4,1.6978753224901655,-0.6401294411760594,48,33,5.0,3.0,-1.261219300216366,3
2,178,2015,14,-1.545915007169034,1.1700131299394245,12,-1.4662633580841538,-0.2137977890788378,34,37,2.0,3.0,-0.7838045686202687,5
16,56,2020,7,1.596194552093109,-1.4919380754126523,7,0.17550671202516271,1.5177181825503787,46,23,0.0,4.0,-0.5160710803023122,5
15,59,2021,13,-0.8820133295490602,-0.253821235714012,10,-1.108058979151212,1.4237403237949584,2,35,0.0,5.0,0.6676748476588278,5
1,131,2024,6,0.9968015395050358,1.4245149247663673,0,0.921765834802125,1.1834347408321204,49,2,0.0,3.0,0.2120946918090493,5
23,136,2025,8,0.8624084873552436,-1.6914124551418779,13,-0.0035954774413080753,-1.0469495948451644,7,9,1.0,3.0,-0.017514934094699845,3
32,106,2024,5,-0.07027929456431485,-0.28821337015008536,9,0.5038607260470261,0.8740349894174455,54,34,3.0,5.0,1.0433681827224717,4
51,52,2025,3,0.16894033826231514,1.6515030120444514,4,-0.3020991265520929,-0.9313282734742377,30,29,5.0,5.0,0.48260082466622095,5
31,51,2021,11,0.3409634450140494,-1.0723540352925576,13,-0.2125480318188575,-0.21211461388716912,50,35,5.0,5.0,0.4858933400565389,3
51,54,2017,11,0.19313108764927792,0.537197856315675,5,-0.12299693708562211,0.2621075861232173,17,12,0.0,4.0,0.9582826534253088,4
13,47,2020,14,1.193015395643732,-0.3845113465710907,11,-1.6155151826395462,1.1550369316784406,28,0,4.0,4.0,-1.3575686979540902,5
30,101,2022,13,1.389229251782429,1.0255661653079164,10,-0.5707524107517994,0.16047953449990174,31,28,4.0,4.0,0.48242753438252,4
