Manufacturer,Model,Battery_Type,Battery_Capacity_kWh,Range_km,Charging_Type,Charge_Time_hr,Price_USD,Color,Country_of_Manufacture,Autonomous_Level,Safety_Rating,Units_Sold_2024,Warranty_Years
49,72,11,85.1,252,11,7.5,-0.26633784870973054,53,23,4.0,3.0,-1.4592900944865437,5
10,49,9,117.5,425,15,7.7,1.2532741010440542,17,25,4.0,5.0,0.9108011156912506,3
12,124,12,109.5,296,10,4.8,-0.5977129645695448,41,6,3.0,3.0,1.1322660982610553,3
14,68,6,33.7,342,9,3.0,-0.34903191108849096,27,0,3.0,4.0,0.697307486171689,5
41,114,5,93.0,457,13,2.0,0.4456989388795277,33,28,2.0,3.0,0.4358124480669664,4
21,61,13,64.0,141,8,7.9,1.2409504418046404,23,14,5.0,4.0,-0.22754275794024248,3
32,106,3,62.7,483,13,3.3,0.2516171794245238,48,10,4.0,5.0,-0.4266532939126257,5
4,120,13,74.0,281,12,8.2,-0.017337880861942424,54,34,4.0,3.0,-1.6029477396746252,3
34,3,10,37.0,130,15,8.4,0.9348073688643811,33,37,2.0,4.0,1.3762588177119828,5
34,87,7,55.8,206,1,2.0,-1.325113054937081,11,34,4.0,4.0,0.4846803080706323,3
41,114,7,95.2,525,8,5.0,0.6837709668340801,49,34,1.0,5.0,1.5533614876543462,5
0,160,5,71.4,393,0,6.3,0.5535932970463132,24,5,3.0,4.0,1.451640091121893,4
19,79,2,23.3,449,12,3.0,-0.9850576960963627,34,18,3.0,5.0,-1.612478705278177,3
51,52,14,55.4,399,6,9.3,-1.4677405066595224,14,2,2.0,4.0,0.9683334898799635,5
10,49,6,89.4,151,11,1.0,0.20174734216560014,10,31,2.0,4.0,0.6964410347531843,4
4,94,13,149.2,565,3,1.7,-1.7132275100983607,11,16,4.0,4.0,-1.627381669676458,3
45,145,11,88.9,525,13,10.3,1.4571253187017315,13,27,5.0,5.0,-1.5442023335000055,3
30,101,1,120.1,232,7,4.0,-0.8449333613899268,9,30,1.0,5.0,0.94563246271514,5
32,107,1,142.1,402,1,2.9,0.1331507378479264,3,36,3.0,3.0,1.0447545049920792,3
42,134,14,108.6,574,5,12.0,-0.6983588753874335,47,37,4.0,4.0,-1.2463163358180849,3
49,70,10,130.6,253,7,2.1,-0.07106845792521371,23,6,4.0,5.0,0.3236936345124565,4
33,30,5,98.7,222,3,0.9,0.45734205506305076,25,9,5.0,5.0,-0.1433236800615843,3
38,127,12,56.9,124,3,8.7,-1.463940086405082,36,33,3.0,5.0,-0.7153549065583963,4
1,132,6,125.8,272,8,12.0,-1.1415075602767255,42,26,0.0,4.0,0.993980451867703,5
10,49,14,90.6,460,0,6.5,1.4192775429326863,49,39,2.0,5.0,-0.5145114677490037,3
34,3,14,148.8,458,7,5.5,-0.5445422914623497,24,34,2.0,3.0,-0.7228063887575369,4
0,160,11,70.7,168,9,5.2,-1.6596553800824534,1,37,5.0,5.0,-0.21038701985384914,3
50,158,3,104.3,592,13,10.4,-0.8465132140989797,6,35,0.0,5.0,0.5697658373677952,4
29,63,6,148.5,511,1,6.1,0.10805376454251757,53,22,1.0,4.0,-0.852774101533244,3
50,11,11,43.5,384,2,3.8,0.10719255144719188,0,12,4.0,5.0,1.6126267646800687,4
7,9,13,25.1,484,0,5.7,1.030111969107473,14,0,0.0,4.0,-1.6001750951354101,4
26,93,0,38.9,492,2,11.1,-1.7228076399530003,5,7,0.0,4.0,1.3913350723939648,3
4,13,5,23.8,574,5,10.3,-1.667138467594386,25,10,5.0,3.0,0.12163716371715719,3
48,153,0,105.3,247,15,6.9,1.020877594376225,11,17,1.0,5.0,1.696325971707624,3
34,3,8,64.8,567,5,8.2,-0.9619544426510446,28,16,5.0,5.0,0.7558796020626077,4
38,129,14,21.8,516,7,6.9,1.5679242507932354,8,0,2.0,5.0,-0.18889902467493225,3
11,50,1,74.5,593,13,7.0,-1.580177013517406,25,4,4.0,3.0,0.373427945934627,3
40,104,12,74.6,223,12,5.7,-0.8025587332749745,7,18,4.0,3.0,-0.504460631294349,4
32,105,6,96.4,382,6,2.1,-0.987557061178642,2,35,3.0,3.0,0.48987901658166055,4
47,88,8,128.9,540,8,4.2,1.2860711967969471,53,27,1.0,4.0,-0.780165472662549,3
45,145,6,30.4,463,2,4.0,0.7447774092234786,36,3,3.0,4.0,0.02164867002171322,4
30,101,11,128.4,388,10,0.7,-0.7880751146503667,51,19,3.0,5.0,-0.9489502089872672,5
48,151,14,57.8,192,12,10.3,-0.6335828940442648,30,17,1.0,5.0,-0.9749437515424086,5
52,162,0,134.6,416,3,5.6,-1.4057299890829127,11,21,1.0,5.0,0.8659189322127063,5
35,14,12,109.0,402,8,10.8,-0.4247747947135912,15,22,0.0,4.0,-1.5814597444957084,3
20,69,11,85.0,254,9,0.6,-1.2255852203696254,48,10,0.0,3.0,-0.5670184237103894,4
14,67,14,83.3,409,6,0.5,0.4884271145956112,32,16,3.0,4.0,0.36944226940950536,5
9,7,13,86.8,288,9,11.7,-0.6787936954460023,52,19,4.0,3.0,-0.14678948573560313,4
40,0,7,50.5,592,10,8.0,-0.12598233716369805,6,27,2.0,5.0,-0.13379271445803242,3
15,58,14,58.4,487,9,2.8,0.3781243035868373,54,36,3.0,4.0,0.16166721925207497,3
12,119,10,104.3,488,13,1.3,-1.6575343830859557,29,21,5.0,3.0,0.5409996502734387,5
1,1,11,37.2,135,1,5.0,0.41893870449222825,45,19,5.0,4.0,-0.6077416403801109,4
38,127,5,108.9,163,9,7.2,-1.5013053057748702,20,13,4.0,4.0,0.582416028077964,3
28,159,6,130.0,410,11,2.7,-1.6106421381542693,39,3,2.0,5.0,1.4370837072910136,5
13,48,5,38.6,323,9,7.4,0.4199967498030404,41,13,1.0,5.0,-0.304656934187162,3
28,159,10,73.7,391,3,10.6,-0.5689269745803374,15,29,1.0,5.0,-1.5967092894613912,4
10,49,7,75.6,249,8,5.5,1.249218837906513,14,0,1.0,4.0,0.025114475695732073,4
50,11,1,67.5,300,7,11.2,-0.4128156502662004,0,14,3.0,3.0,-0.8337121703261402,4
5,100,7,67.8,161,5,4.0,0.41689765254512906,38,37,4.0,4.0,0.40635309983780615,5
37,6,1,107.4,543,13,9.3,0.8505735706064104,48,26,1.0,5.0,0.7343916068836908,5
35,14,2,134.1,543,2,1.3,0.24391763419761317,25,39,5.0,5.0,-0.9321410514682757,3
30,103,3,147.9,453,5,3.8,-0.5548601092096342,8,28,1.0,4.0,-1.4740197686011238,4
34,87,2,99.4,168,3,3.9,0.17455621262035093,50,32,1.0,3.0,-1.4502789997340946,5
43,5,13,113.3,302,15,5.1,0.7783632768897508,53,34,5.0,5.0,0.652078722125743,3
46,109,11,134.8,522,2,0.8,1.5378856921600217,3,29,2.0,5.0,-0.6131136391748401,3
8,179,1,78.7,395,10,0.8,0.986646682719318,35,27,3.0,5.0,-0.5943982885351383,4
46,110,2,52.9,569,11,10.7,1.2870016763610657,22,17,3.0,4.0,1.4578785413351267,5
2,173,11,54.0,289,3,10.9,1.4733988983240642,51,30,0.0,4.0,0.4541812181392664,3
17,118,7,109.8,462,6,6.7,-1.5803547974539747,26,35,5.0,5.0,-1.3820026279559232,3
30,101,5,28.3,307,10,10.8,-0.5720327098748417,45,33,1.0,4.0,1.1558335768443835,5
42,133,10,61.6,358,6,2.8,0.41340373641509764,53,10,4.0,4.0,-1.1442483587182297,4
5,125,6,24.7,592,6,2.3,-0.14722434287049233,24,10,4.0,5.0,-0.6093012529334194,4
43,5,13,33.9,364,10,5.4,1.017295652108769,5,5,4.0,4.0,0.72139483560612,4
21,61,5,40.8,133,15,10.5,0.7422523578256884,2,20,4.0,4.0,1.2923863204007264,3
21,155,12,77.2,176,9,3.3,1.5472609087111495,17,16,4.0,4.0,-0.9624668511159408,3
6,130,12,92.7,134,7,6.7,-0.8222433978750733,5,39,4.0,4.0,-0.619525379671775,3
13,18,11,137.1,336,8,6.0,-0.41854456445595134,27,38,1.0,4.0,0.3377301474922328,5
9,80,12,36.4,365,9,11.3,-0.2723216057825823,17,37,3.0,3.0,1.270031873803305,5
17,117,2,79.4,524,12,6.9,0.7270394210067482,35,22,3.0,3.0,-1.082557017720694,5
30,101,11,110.1,346,10,2.8,0.9528763930798841,3,37,0.0,3.0,-0.9650662053714548,5
47,165,6,107.8,350,4,10.7,1.590402374357697,49,22,5.0,3.0,0.6569308500693694,3
44,40,2,81.7,292,9,8.7,-0.24449928554045697,33,34,3.0,3.0,1.6914738437639976,5
44,44,1,50.5,247,0,0.7,0.380598559574179,51,32,2.0,4.0,0.30099260734763295,3
35,112,5,144.4,193,2,10.1,0.2575195483965436,46,31,4.0,4.0,-0.15337451651623896,4
32,107,4,119.1,271,15,9.6,0.282761692676131,21,20,4.0,4.0,0.4852001789217351,5
13,47,4,85.5,168,10,4.5,0.2310776511554051,15,31,2.0,3.0,-0.5158977900186112,4
30,101,10,136.3,407,8,1.7,0.22634819438827933,0,28,2.0,5.0,1.1007272666274839,4
0,160,2,128.1,515,2,0.8,-1.030099083259844,8,17,3.0,5.0,-0.9626401413996417,4
51,157,6,131.6,403,8,11.9,-0.02437910602503335,20,7,3.0,5.0,-0.9667991082084643,3
29,60,4,31.2,441,10,9.6,-0.6423413504128479,27,11,2.0,4.0,-1.1184281064467891,4
16,56,0,103.8,471,4,11.9,-0.6401294411760594,48,33,5.0,3.0,-1.261219300216366,3
2,178,14,26.8,520,12,1.3,-0.2137977890788378,34,37,2.0,3.0,-0.7838045686202687,5
16,56,7,143.7,133,7,6.8,1.5177181825503787,46,23,0.0,4.0,-0.5160710803023122,5
15,59,13,51.5,313,10,2.5,1.4237403237949584,2,35,0.0,5.0,0.6676748476588278,5
1,131,6,121.4,557,0,9.3,1.1834347408321204,49,2,0.0,3.0,0.2120946918090493,5
23,136,8,116.4,104,13,6.2,-1.0469495948451644,7,9,1.0,3.0,-0.017514934094699845,3
32,106,5,81.7,308,9,7.9,0.8740349894174455,54,34,3.0,5.0,1.0433681827224717,4
51,52,3,90.6,590,4,5.2,-0.9313282734742377,30,29,5.0,5.0,0.48260082466622095,5
31,51,11,97.0,194,13,5.5,-0.21211461388716912,50,35,5.0,5.0,0.4858933400565389,3
51,54,11,91.5,428,5,5.8,0.2621075861232173,17,12,0.0,4.0,0.9582826534253088,4
13,47,14,128.7,294,11,0.8,1.1550369316784406,28,0,4.0,4.0,-1.3575686979540902,5
30,101,13,136.0,499,10,4.3,0.16047953449990174,31,28,4.0,4.0,0.48242753438252,4
10,49,3,77.4,431,1,10.2,-0.6813375065124236,5,18,4.0,3.0,1.6578555287260148,3
18,65,7,103.0,367,14,7.0,1.3295503364788606,49,1,5.0,3.0,-0.9666258179247633,5
26,91,13,115.0,176,7,7.8,-1.5283348135596027,19,34,0.0,3.0,0.5110204311931755,5
16,57,11,41.1,535,4,5.2,-1.0191821105575003,34,38,0.0,3.0,1.0617369527947718,5
26,91,8,54.0,188,10,8.0,-0.28269281643289446,18,28,1.0,5.0,-0.13188652133732207,3
43,5,0,121.6,147,0,4.0,1.5271104271084177,22,0,5.0,3.0,0.3912768451558241,5
28,159,2,59.5,581,9,3.0,-0.605364311878587,40,25,3.0,5.0,0.6094493123353111,4
27,98,7,133.4,359,4,9.5,0.19555694012751593,41,2,2.0,5.0,-0.8602255837323844,4
28,159,9,127.9,365,7,3.3,-1.64785179657956,24,1,4.0,5.0,-0.11802329864124665,3
31,28,3,48.4,524,0,4.0,1.2681591765773745,52,39,5.0,4.0,-1.633793410173393,5
48,151,8,27.7,469,6,7.4,0.09320649695674679,13,1,0.0,3.0,1.6580288190097157,3
11,139,10,49.5,478,15,10.9,1.1755805004915716,27,12,2.0,3.0,-0.39650078454866167,5
34,87,11,63.6,279,1,4.6,0.5939075363249616,23,37,2.0,5.0,-1.2338394353916171,4
42,133,0,28.4,565,14,7.4,0.923597168110814,45,2,3.0,4.0,-0.7007985227275172,3
10,49,11,51.1,280,5,3.7,1.2600887671321348,13,4,3.0,4.0,0.39058368402102034,3
10,49,7,26.6,286,15,3.1,-1.0828440561942487,12,4,2.0,4.0,-1.5362309804497623,5
5,100,14,50.2,148,3,6.0,1.3741700640135646,25,4,2.0,4.0,-1.591337290666662,4
49,74,3,129.9,312,14,2.8,-0.21762620453108222,1,10,1.0,4.0,0.3580051106852431,4
40,0,6,134.8,188,13,0.8,-0.8573825661040281,34,35,5.0,5.0,-1.4326033907965985,4
11,139,14,128.2,223,5,9.6,-0.9358865843413878,43,15,0.0,3.0,-0.004171582249727252,4
7,154,1,96.7,173,2,11.0,0.6885073502480853,48,19,0.0,3.0,-0.1765954145321653,3
5,100,3,144.4,257,9,10.3,-1.4360591782747696,11,32,0.0,4.0,-0.07799324310632887,4
7,8,11,122.1,221,1,3.3,-1.2903811158225718,51,0,3.0,3.0,0.1119329078299044,4
21,156,2,53.6,558,3,6.5,0.7001065976680393,42,24,4.0,3.0,-1.55234697683395,5
16,56,14,82.9,160,1,4.2,-0.33628514916886665,45,16,4.0,3.0,0.4446502525357145,4
10,49,5,131.4,360,1,10.2,-1.2601116689600487,43,36,5.0,5.0,-0.8851793845853202,3
22,115,14,137.0,502,7,5.6,0.603651019601838,5,22,5.0,5.0,0.7933103033420114,4
46,111,6,65.0,404,3,4.8,-1.0687901782864442,18,25,0.0,3.0,0.373427945934627,5
10,49,10,92.1,117,4,9.1,-0.6768048819607848,49,30,2.0,4.0,-1.500706472291069,3
16,55,4,98.6,468,4,3.6,0.6225145879364535,47,4,0.0,3.0,0.6385620799970695,5
27,97,13,135.5,525,2,5.6,-1.5011024127433643,46,12,0.0,3.0,1.3286039896942234,4
31,25,13,50.6,436,8,4.7,-0.9318186223512346,44,38,5.0,5.0,0.4271479338819193,5
20,69,9,129.3,221,3,8.0,0.6799007028902734,17,13,3.0,4.0,0.991381097612189,4
17,117,4,23.0,166,3,3.5,0.7348209315550641,33,30,0.0,4.0,1.4145559704098911,4
48,149,2,89.3,410,7,1.7,-0.9988489386433274,53,29,0.0,3.0,-0.26514674950334705,5
45,145,0,67.2,410,15,2.1,-0.37982720589326685,36,13,4.0,3.0,-0.4269998744800276,4
15,42,8,35.1,486,13,9.1,1.182233544819136,17,16,0.0,4.0,0.7331785748977842,5
50,158,12,84.3,334,1,2.7,1.1808828486776728,26,22,0.0,5.0,-0.12963374764920982,5
33,33,6,122.4,553,10,2.5,-0.2799622745110187,52,33,0.0,4.0,0.5938531868022262,3
44,44,2,107.2,291,8,3.9,-0.9639640360769003,22,34,5.0,4.0,-0.28160932645493664,4
34,3,12,69.0,600,10,7.3,1.3759606022318627,2,33,4.0,3.0,-0.18855244410753036,5
50,38,14,139.7,216,10,8.9,0.6407010765386181,21,4,1.0,5.0,1.6032690893602177,3
32,105,10,141.6,296,7,7.4,-0.779038726575752,44,31,1.0,5.0,-1.234012725675318,3
29,60,11,86.8,243,15,1.9,-1.0823565934201183,21,27,1.0,4.0,-1.4655285446997774,4
37,6,14,114.8,528,0,10.1,-0.09709389052273479,11,16,4.0,3.0,-1.164350031627539,4
20,69,3,131.0,504,7,11.9,-0.5165652761065872,39,10,4.0,3.0,0.6879498108518382,3
28,159,8,109.0,590,7,5.2,-0.9068546983879655,48,8,1.0,4.0,0.23219636471835867,4
5,90,13,74.4,256,13,3.0,1.4156566382765337,19,6,1.0,5.0,1.5812612233301981,5
21,156,3,147.1,185,6,1.8,-1.0317854331646659,37,37,3.0,5.0,-0.7936821147912224,3
33,29,9,139.7,510,12,1.4,0.3768824135234365,26,20,0.0,5.0,1.6498841756757714,3
38,129,11,98.2,483,11,4.8,0.9400349669862431,19,2,3.0,3.0,1.6251036651065365,5
23,136,10,130.6,475,4,7.4,-1.215529749372894,38,20,3.0,3.0,1.639313468370014,5
36,166,3,134.5,134,0,10.1,1.255617905181836,32,10,1.0,3.0,-1.0789179217629743,5
29,60,14,97.8,283,0,1.6,-1.0292652881417488,33,38,1.0,3.0,1.6557760453216035,3
46,111,9,87.8,477,7,9.4,0.40404237315772923,42,16,5.0,5.0,1.2882273535919038,4
49,76,0,114.8,387,8,8.6,-0.1530684125646113,16,8,0.0,3.0,-0.598037384492858,3
14,68,0,75.7,114,15,8.5,-1.3301770110264195,24,2,0.0,3.0,-0.7942019856423252,5
31,22,7,100.2,550,12,9.8,-1.536913177109324,45,3,1.0,3.0,-1.2343593062427198,5
22,35,6,41.9,489,0,2.3,1.6629165747061856,2,21,1.0,3.0,1.6434724351788366,4
15,59,7,136.3,146,1,8.2,0.03343703825587631,24,6,3.0,3.0,1.5015476928277645,4
22,35,12,45.0,376,3,10.8,-0.13036344131485278,38,24,1.0,3.0,-1.452011902571104,5
5,90,1,29.9,561,3,0.8,-1.0579248668254086,1,12,1.0,3.0,-1.5688095537855395,5
39,102,9,112.4,321,13,7.4,0.9360273245459972,29,4,4.0,3.0,-1.3974254632053071,5
5,100,14,108.0,527,12,9.5,-0.6911251471631555,4,32,3.0,5.0,-0.7023581352808256,4
24,84,8,59.0,364,12,11.5,-0.8580209720580697,0,0,3.0,4.0,-0.32423873624536853,5
7,45,8,125.1,515,11,2.5,-0.8866450516764733,28,23,4.0,4.0,-1.6506025676923843,4
47,165,1,128.3,395,9,2.4,0.879750050313438,28,29,2.0,4.0,-1.721998164577173,3
11,138,1,144.8,245,7,2.9,0.33192674361508673,50,22,0.0,5.0,1.2010623408903296,3
46,109,8,96.5,240,2,6.8,1.5392418718969312,15,25,5.0,5.0,0.37360123621832797,5
52,162,14,90.1,396,0,5.8,-0.33426689743441157,54,1,5.0,4.0,1.5486826499944208,3
19,78,10,138.1,141,5,11.6,-1.0050785916803942,26,31,5.0,4.0,0.45816689466438804,4
12,124,7,62.4,434,7,1.4,0.7718782037490102,5,11,3.0,5.0,-0.7427347713831453,3
30,101,14,135.4,322,7,0.7,1.6322840561030727,4,12,0.0,4.0,1.5053600790691852,3
28,10,4,37.6,464,0,10.9,1.005421936306223,5,6,5.0,4.0,0.7619447619921407,3
45,145,12,27.2,541,12,6.7,1.2682483571559453,8,39,3.0,3.0,0.5664733219774772,3
25,46,14,51.8,483,13,10.4,1.2574399019213773,24,13,4.0,3.0,-1.288599165041115,3
35,14,10,91.4,293,7,1.5,1.043891667242972,42,33,4.0,4.0,-0.9317944709008739,5
28,10,3,68.9,343,6,10.8,-0.4080071142805358,48,32,4.0,4.0,-0.0424687349476356,5
30,101,14,53.6,360,10,9.1,0.7398753635049434,14,10,5.0,4.0,0.7281531566704569,5
24,83,7,129.5,561,6,5.7,-0.9879420673010161,34,19,2.0,3.0,0.5789502224039451,3
33,29,10,90.0,456,6,6.4,1.3736566263136365,28,15,3.0,4.0,-0.2207844368759057,5
30,101,1,85.3,271,2,7.3,1.189105932964544,7,1,0.0,4.0,0.44170431771279844,4
24,95,4,54.5,176,5,11.5,-0.0868626558614415,47,4,0.0,4.0,-1.267631040713301,3
41,114,2,121.0,130,6,9.6,0.4788062906905557,44,28,5.0,4.0,0.25870977812460294,5
27,98,7,57.8,234,7,3.3,1.6557861689645237,10,20,3.0,3.0,-0.631655699530841,5
49,74,4,102.1,568,5,10.4,-1.6218052954311142,47,11,4.0,3.0,-0.37466620880234286,4
21,155,13,30.2,452,10,10.1,1.6918999741314522,21,38,4.0,5.0,0.7740750818512067,4
51,121,6,114.9,340,14,5.4,-1.427200285526437,42,14,5.0,5.0,1.5446969734692992,4
51,121,0,39.1,414,5,9.0,0.716615683284268,51,34,4.0,5.0,-1.3839088210766335,4
9,80,7,50.1,473,8,7.1,-1.1053660485222794,5,7,2.0,3.0,1.2691654223848001,4
39,102,6,27.1,134,4,10.6,0.0929378007798875,1,18,2.0,5.0,1.5857667707064225,3
18,65,12,41.8,333,11,10.4,1.11697240958413,53,8,2.0,5.0,-0.8234880435877846,5
50,38,5,129.0,142,13,5.3,1.4565766705468344,8,22,1.0,4.0,-1.3353875416403695,5
44,43,11,66.2,291,4,3.6,1.5223979983482037,48,12,0.0,5.0,1.2859745799037916,4
0,160,10,91.5,267,7,10.6,1.0446489806351087,3,28,5.0,3.0,-0.7988808233022507,5
33,31,8,87.4,554,1,4.8,-0.5539149105208969,43,23,1.0,3.0,-0.5176306928556207,4
29,63,0,113.1,121,6,11.9,1.577260216345379,40,31,1.0,3.0,0.0013737068287029161,3
22,35,10,116.8,223,6,10.2,0.7979714597638912,54,23,1.0,3.0,-0.092722917220909,3
19,78,13,45.6,142,7,10.7,-0.5151372324083053,31,30,2.0,4.0,-0.0833652419010581,3
15,59,13,107.3,151,6,7.6,1.3261072157592768,48,0,2.0,4.0,0.5409996502734387,5
9,7,7,124.0,266,11,1.9,0.18446535820175686,32,15,1.0,5.0,-0.25336301021168295,4
13,113,6,109.0,578,1,0.8,1.6159859446063765,23,13,3.0,5.0,-1.4345095839173088,5
40,0,2,52.5,509,1,5.2,-1.2596242061859182,37,35,1.0,4.0,0.2517781667765652,5
51,52,8,69.5,416,10,11.5,-1.6437702699059349,31,25,5.0,4.0,0.19164643833233808,5
50,11,8,102.4,572,9,6.2,0.8830231795741921,28,1,5.0,3.0,0.8619332556875846,4
23,86,10,115.6,230,4,6.9,1.5036931656712382,9,9,2.0,3.0,0.11175961754620345,5
27,97,0,102.1,364,10,0.7,-0.43290119455443865,11,38,2.0,4.0,-1.6961779123057323,4
48,151,0,82.0,330,10,8.5,0.3528709035060711,36,18,0.0,4.0,1.0854777216618008,5
21,155,9,145.2,232,4,0.9,1.3696781335123407,36,4,1.0,5.0,1.1194426172671856,5
15,42,12,75.3,566,12,1.4,-0.400867184399415,3,14,1.0,5.0,-1.2681509115644038,3
10,49,9,21.2,243,15,10.1,-0.7896552559697061,46,19,0.0,3.0,1.121002229820494,3
42,133,8,113.7,231,7,8.9,0.1905530149777978,12,28,0.0,4.0,0.8409651313597706,5
40,104,5,60.0,165,12,7.3,1.3077709384183478,39,14,5.0,5.0,-0.513645016330499,3
32,105,10,21.0,384,0,10.4,0.8798224914953838,13,29,3.0,5.0,-0.9213970538788173,5
31,26,2,89.5,195,8,6.5,-1.178740596135234,30,37,0.0,4.0,-0.5782822921509506,3
52,163,3,114.6,448,13,6.1,-0.33107631071563626,8,35,0.0,5.0,-0.5264684973243687,4
47,89,14,62.3,394,15,4.3,-1.4745092837120277,49,8,0.0,5.0,0.10361497421225914,5
0,160,7,100.9,240,14,11.6,-1.4480627687063028,45,6,2.0,3.0,0.6645556225522109,4
41,114,13,122.7,416,15,5.4,-0.5903375286945277,4,9,2.0,5.0,0.7059720003567361,4
20,69,3,97.9,221,5,11.0,-1.5767777615613916,15,4,1.0,3.0,-1.555119621373165,3
8,2,14,81.8,427,2,2.5,-0.7768836735654311,20,29,4.0,5.0,1.639313468370014,3
17,118,3,26.3,421,0,5.5,0.6547711166224748,21,35,2.0,4.0,1.3743526245912725,3
1,131,10,117.2,291,10,5.1,0.8373332850966364,54,4,2.0,4.0,-0.37743885334155797,5
13,47,14,135.8,348,0,11.2,1.106864988735804,13,17,0.0,4.0,-0.07158150260939398,5
11,139,14,109.8,463,9,5.2,0.8096786474310478,45,32,2.0,3.0,0.26061597124531327,4
40,0,5,131.9,444,15,5.7,1.2802265498822543,28,17,2.0,4.0,-0.5335733989561073,5
3,17,2,86.6,247,10,0.5,0.19422125172095842,33,11,2.0,5.0,1.4649834429668656,3
4,120,10,82.8,289,3,2.3,0.5973780750217755,4,24,2.0,4.0,-0.5990771261950637,5
22,36,14,90.4,366,12,6.4,0.4813795400062142,24,28,3.0,4.0,1.5379386524049623,3
17,117,12,59.4,413,0,8.0,0.7039687805238203,16,24,3.0,3.0,0.1406990949242609,4
10,49,7,20.3,398,0,9.3,1.2242728077810154,3,26,5.0,4.0,-0.5736034544910251,4
21,135,13,149.2,439,6,1.8,1.5399579140180784,42,31,1.0,4.0,-0.40377897646410127,5
1,131,10,37.4,280,9,5.9,-0.015992668315925822,13,31,1.0,5.0,1.0010853534994417,4
22,36,12,133.8,291,14,3.0,0.5544507582079129,9,3,4.0,5.0,-1.6686247571972825,5
36,168,7,97.7,526,15,4.7,-0.012170602289987467,42,14,1.0,4.0,-1.1012723683603958,3
24,84,5,116.4,435,11,5.6,-0.7083058289163888,47,10,4.0,5.0,-1.2236153086532615,4
40,81,14,83.6,514,12,11.7,-1.3181881397195052,49,12,0.0,4.0,0.34830085479799033,5
35,112,13,80.0,197,10,1.7,-1.4797608364876804,49,9,5.0,4.0,-1.5686362635018385,4
6,130,6,94.7,350,13,8.6,-1.1325110004216665,26,12,0.0,3.0,0.3046317033053528,5
10,49,3,120.2,572,13,5.6,0.5948489830799729,49,8,3.0,5.0,0.25281790847877084,5
25,46,4,83.6,332,2,2.0,0.11509210360274237,4,36,1.0,3.0,-1.727370163371902,3
47,165,14,80.9,538,11,2.4,0.45076433802029975,43,2,5.0,5.0,1.4551058967959116,4
15,58,3,145.2,200,5,8.1,1.4167548004171893,45,2,5.0,3.0,0.44482354281941544,3
27,98,11,143.3,442,13,3.2,0.7770330720786395,10,16,5.0,3.0,1.1076588779755214,5
33,19,13,31.5,164,2,11.5,1.0101291700812776,35,6,5.0,4.0,-1.2998630334816763,3
21,135,3,93.8,600,2,10.2,1.0560115676200201,25,34,2.0,5.0,-0.2195714048899991,4
3,142,11,68.7,519,7,3.7,1.4526394490165278,34,29,2.0,5.0,0.17657018365035604,3
42,133,5,86.5,109,7,2.2,-1.0356089422420371,37,27,2.0,5.0,0.6662885253892203,5
45,145,8,136.7,541,15,11.3,-0.8482665215903015,24,17,0.0,3.0,-0.389395882916923,4
47,165,13,44.0,186,4,11.0,-1.7097780399524716,53,35,3.0,4.0,-1.5064250516532,5
11,139,2,106.5,322,1,11.7,-0.9276888977597412,47,13,3.0,4.0,0.6220995030454799,5
17,116,2,74.1,590,1,6.2,-1.6045666030102668,30,29,3.0,3.0,1.075946756058249,4
5,100,4,49.4,523,8,5.0,-0.7194230971576591,36,34,3.0,5.0,-1.2957040666728536,4
7,154,8,50.0,449,5,4.9,1.4082687921591919,6,28,3.0,4.0,-1.6811016576237503,3
45,145,1,106.1,158,14,8.4,-1.3220073196425768,40,0,0.0,3.0,1.5221692365881765,4
6,140,6,42.8,591,7,11.1,-1.5173324122124143,17,34,2.0,3.0,-0.9704382041661841,3
20,69,7,140.8,112,14,4.7,-0.7922518827185822,53,32,4.0,4.0,1.3272176674246159,3
8,2,5,108.7,418,3,0.5,-0.49529498659170257,17,12,3.0,4.0,1.4899372438198013,3
35,62,13,23.4,183,3,4.0,1.393111268515286,46,36,4.0,4.0,0.10742736045367988,4
27,96,14,21.6,212,7,9.8,1.2371809028508698,47,10,3.0,3.0,-0.6772310441441889,3
12,124,10,138.0,557,11,1.3,-0.870852874012252,23,13,3.0,5.0,-0.4523002559003652,5
0,160,5,78.3,386,0,1.8,0.18096999902029215,46,34,5.0,5.0,0.43303980352775134,4
50,37,2,129.6,576,14,8.3,0.5652046660983064,14,36,3.0,5.0,-0.48678502235685284,3
18,66,7,127.7,471,14,4.3,0.8652450745276191,8,31,2.0,5.0,1.3135277350122414,4
29,63,6,111.1,324,4,10.2,0.12572594961389463,49,13,2.0,4.0,-1.4766191228566379,4
4,120,1,95.4,555,11,9.7,-0.3170417696970363,34,10,2.0,4.0,0.45816689466438804,4
15,59,2,116.6,314,7,5.8,0.022985593945878614,6,1,3.0,5.0,0.149536899393009,4
44,43,14,21.4,359,0,11.5,-0.4324778032639413,41,4,0.0,5.0,1.6237173428369291,3
16,53,5,87.5,576,13,9.5,-0.09954072853284601,43,19,3.0,3.0,-0.6041025444223911,5
11,138,9,49.0,339,8,10.6,1.0486869271554513,7,6,0.0,3.0,0.26165571294751894,3
49,75,9,42.4,438,6,5.2,1.5991429368885086,42,21,1.0,3.0,-1.4741930588848247,3
42,20,0,49.9,243,10,0.8,-0.36005971014090304,12,11,3.0,5.0,-0.48227947498062834,5
